Timestamp,CPU_Usage_%,RAM_Usage_%,Wifi_TX_Mbps,Wifi_RX_Mbps
2025-12-31 17:55:12.995,0.2,7.8,0.09,0.05
2025-12-31 17:55:13.997,0.0,7.8,0.09,0.05
2025-12-31 17:55:14.999,0.2,7.8,0.10,0.05
2025-12-31 17:55:16.001,0.2,7.8,0.10,0.05
2025-12-31 17:55:17.002,0.2,7.8,0.09,0.05
2025-12-31 17:55:18.004,0.2,7.8,0.09,0.05
2025-12-31 17:55:19.005,0.1,7.8,0.09,0.05
2025-12-31 17:55:20.006,0.2,7.8,0.09,0.05
2025-12-31 17:55:21.008,0.0,7.8,0.10,0.05
2025-12-31 17:55:22.009,0.2,7.8,0.09,0.05
2025-12-31 17:55:23.011,0.1,7.8,0.09,0.05
2025-12-31 17:55:24.013,0.1,7.8,0.09,0.05
2025-12-31 17:55:25.014,0.1,7.8,0.10,0.05
2025-12-31 17:55:26.016,0.1,7.8,0.10,0.05
2025-12-31 17:55:27.018,0.1,7.8,0.09,0.06
2025-12-31 17:55:28.019,0.0,7.8,0.12,0.05
2025-12-31 17:55:29.020,0.0,7.8,0.10,0.05
2025-12-31 17:55:30.021,0.1,7.8,0.09,0.05
2025-12-31 17:55:31.022,0.0,7.8,0.09,0.05
2025-12-31 17:55:32.023,0.0,7.8,0.09,0.05
2025-12-31 17:55:33.024,0.1,7.8,0.09,0.05
2025-12-31 17:55:34.025,0.1,7.8,0.09,0.05
2025-12-31 17:55:35.026,0.2,7.8,0.09,0.05
2025-12-31 17:55:36.028,0.1,7.8,0.10,0.05
2025-12-31 17:55:37.029,0.0,7.8,0.09,0.05
2025-12-31 17:55:38.030,0.1,7.8,0.10,0.05
2025-12-31 17:55:39.032,0.1,7.8,0.09,0.05
2025-12-31 17:55:40.033,0.2,7.8,0.09,0.05
2025-12-31 17:55:41.034,0.1,7.8,0.10,0.05
2025-12-31 17:55:42.036,0.1,7.8,0.09,0.05
2025-12-31 17:55:43.038,0.1,7.8,0.10,0.05
2025-12-31 17:55:44.039,0.1,7.8,0.10,0.05
2025-12-31 17:55:45.040,0.2,7.8,0.09,0.05
2025-12-31 17:55:46.041,0.0,7.8,0.10,0.05
2025-12-31 17:55:47.043,0.2,7.8,0.09,0.05
2025-12-31 17:55:48.045,0.2,7.8,0.10,0.06
2025-12-31 17:55:49.046,0.1,7.8,0.09,0.05
2025-12-31 17:55:50.047,0.2,7.8,0.09,0.05
2025-12-31 17:55:51.048,0.1,7.8,0.09,0.05
2025-12-31 17:55:52.050,0.1,7.8,0.09,0.05
2025-12-31 17:55:53.051,0.1,7.8,0.09,0.05
2025-12-31 17:55:54.053,0.1,7.8,0.10,0.05
2025-12-31 17:55:55.054,0.0,7.8,0.09,0.05
2025-12-31 17:55:56.056,0.1,7.8,0.10,0.05
2025-12-31 17:55:57.057,0.0,7.8,0.09,0.05
2025-12-31 17:55:58.059,0.1,7.8,0.09,0.05
2025-12-31 17:55:59.060,0.2,7.8,0.09,0.05
2025-12-31 17:56:00.062,0.0,7.8,0.10,0.05
2025-12-31 17:56:01.063,0.2,7.8,0.09,0.05
2025-12-31 17:56:02.065,0.2,7.8,0.09,0.05
2025-12-31 17:56:03.067,0.0,7.8,0.10,0.05
2025-12-31 17:56:04.069,0.2,7.8,0.09,0.05
2025-12-31 17:56:05.070,0.1,7.8,0.10,0.05
2025-12-31 17:56:06.072,0.1,7.8,0.10,0.05
2025-12-31 17:56:07.074,0.0,7.8,0.09,0.05
2025-12-31 17:56:08.075,0.1,7.8,0.09,0.05
2025-12-31 17:56:09.077,0.0,7.8,0.09,0.05
2025-12-31 17:56:10.078,0.1,7.8,0.09,0.05
2025-12-31 17:56:11.080,0.1,7.8,0.09,0.05
2025-12-31 17:56:12.081,0.1,7.8,0.09,0.05
2025-12-31 17:56:13.083,0.0,7.8,0.09,0.05
2025-12-31 17:56:14.085,0.1,7.8,0.09,0.05
2025-12-31 17:56:15.086,0.0,7.8,0.09,0.05
2025-12-31 17:56:16.088,0.1,7.8,0.10,0.05
2025-12-31 17:56:17.089,0.2,7.8,0.09,0.05
2025-12-31 17:56:18.091,0.0,7.8,0.09,0.05
2025-12-31 17:56:19.092,0.1,7.8,0.09,0.05
2025-12-31 17:56:20.094,0.0,7.8,0.09,0.05
2025-12-31 17:56:21.096,0.1,7.8,0.09,0.05
2025-12-31 17:56:22.097,0.0,7.8,0.09,0.05
2025-12-31 17:56:23.100,0.2,7.8,0.09,0.05
2025-12-31 17:56:24.102,0.1,7.8,0.09,0.05
2025-12-31 17:56:25.104,0.1,7.8,0.10,0.05
2025-12-31 17:56:26.105,0.1,7.8,0.10,0.05
2025-12-31 17:56:27.108,0.2,7.8,0.10,0.05
2025-12-31 17:56:28.109,0.0,7.8,0.09,0.05
2025-12-31 17:56:29.110,0.2,7.8,0.09,0.05
2025-12-31 17:56:30.112,0.0,7.8,0.09,0.05
2025-12-31 17:56:31.114,0.0,7.8,0.09,0.05
2025-12-31 17:56:32.115,0.0,7.8,0.10,0.05
2025-12-31 17:56:33.117,0.1,7.8,0.09,0.05
2025-12-31 17:56:34.118,0.0,7.8,0.10,0.05
2025-12-31 17:56:35.120,0.1,7.8,0.09,0.05
2025-12-31 17:56:36.121,0.1,7.8,0.10,0.05
2025-12-31 17:56:37.122,0.0,7.8,0.10,0.05
2025-12-31 17:56:38.124,0.1,7.8,0.10,0.05
2025-12-31 17:56:39.126,0.0,7.8,0.09,0.05
2025-12-31 17:56:40.128,0.1,7.8,0.09,0.05
2025-12-31 17:56:41.129,0.0,7.8,0.10,0.05
2025-12-31 17:56:42.131,0.0,7.8,0.09,0.05
2025-12-31 17:56:43.132,0.0,7.8,0.09,0.05
2025-12-31 17:56:44.134,0.1,7.8,0.10,0.05
2025-12-31 17:56:45.136,0.2,7.8,0.09,0.05
2025-12-31 17:56:46.138,0.1,7.8,0.10,0.05
2025-12-31 17:56:47.139,0.1,7.8,0.09,0.05
2025-12-31 17:56:48.141,0.0,7.8,0.09,0.05
2025-12-31 17:56:49.142,0.1,7.8,0.10,0.05
2025-12-31 17:56:50.144,0.1,7.8,0.09,0.05
2025-12-31 17:56:51.145,0.0,7.8,0.09,0.05
2025-12-31 17:56:52.146,0.0,7.8,0.09,0.05
2025-12-31 17:56:53.147,0.2,7.8,0.09,0.05
2025-12-31 17:56:54.148,0.1,7.8,0.09,0.05
2025-12-31 17:56:55.149,0.1,7.8,0.09,0.05
2025-12-31 17:56:56.151,0.2,7.8,0.10,0.05
2025-12-31 17:56:57.153,0.1,7.8,0.09,0.05
2025-12-31 17:56:58.155,0.1,7.8,0.09,0.05
2025-12-31 17:56:59.156,0.1,7.8,0.10,0.05
2025-12-31 17:57:00.158,0.3,7.8,0.10,0.05
2025-12-31 17:57:01.160,0.1,7.8,0.09,0.05
2025-12-31 17:57:02.161,0.2,7.8,0.09,0.05
2025-12-31 17:57:03.163,0.1,7.8,0.09,0.05
2025-12-31 17:57:04.165,0.3,7.8,0.09,0.05
2025-12-31 17:57:05.167,0.2,7.8,0.09,0.05
2025-12-31 17:57:06.168,0.3,7.8,0.10,0.05
2025-12-31 17:57:07.170,0.2,7.8,0.09,0.05
2025-12-31 17:57:08.172,0.3,7.8,0.09,0.05
2025-12-31 17:57:09.173,0.2,7.8,0.09,0.05
2025-12-31 17:57:10.176,0.2,7.8,0.10,0.05
2025-12-31 17:57:11.177,0.4,7.8,0.09,0.05
2025-12-31 17:57:12.179,0.3,7.8,0.09,0.05
2025-12-31 17:57:13.180,0.3,7.8,0.09,0.05
2025-12-31 17:57:14.182,0.2,7.8,0.09,0.05
2025-12-31 17:57:15.183,0.1,7.8,0.09,0.05
2025-12-31 17:57:16.185,0.3,7.8,0.10,0.05
2025-12-31 17:57:17.186,0.2,7.8,0.09,0.05
2025-12-31 17:57:18.188,0.2,7.8,0.09,0.05
2025-12-31 17:57:19.189,0.1,7.8,0.09,0.05
2025-12-31 17:57:20.191,0.2,7.8,0.09,0.05
2025-12-31 17:57:21.192,0.2,7.8,0.09,0.05
2025-12-31 17:57:22.193,0.2,7.8,0.10,0.05
2025-12-31 17:57:23.195,0.2,7.8,0.09,0.05
2025-12-31 17:57:24.197,0.1,7.8,0.09,0.05
2025-12-31 17:57:25.199,0.1,7.8,0.10,0.06
2025-12-31 17:57:26.200,0.2,7.8,0.10,0.05
2025-12-31 17:57:27.201,0.2,7.8,0.09,0.05
2025-12-31 17:57:28.202,0.1,7.8,0.09,0.05
2025-12-31 17:57:29.204,0.3,7.8,0.09,0.05
2025-12-31 17:57:30.205,0.1,7.8,0.10,0.05
2025-12-31 17:57:31.207,0.2,7.8,0.09,0.05
2025-12-31 17:57:32.209,0.1,7.8,0.09,0.05
2025-12-31 17:57:33.210,0.2,7.8,0.10,0.05
2025-12-31 17:57:34.212,0.3,7.8,0.10,0.05
2025-12-31 17:57:35.214,0.2,7.8,0.09,0.05
2025-12-31 17:57:36.216,0.2,7.8,0.10,0.05
2025-12-31 17:57:37.217,0.1,7.8,0.09,0.05
2025-12-31 17:57:38.218,0.2,7.8,0.09,0.05
2025-12-31 17:57:39.219,0.2,7.8,0.09,0.05
2025-12-31 17:57:40.221,0.0,7.8,0.09,0.05
2025-12-31 17:57:41.222,0.2,7.8,0.10,0.05
2025-12-31 17:57:42.224,0.1,7.8,0.09,0.05
2025-12-31 17:57:43.226,0.2,7.8,0.09,0.05
2025-12-31 17:57:44.228,0.2,7.8,0.09,0.05
2025-12-31 17:57:45.231,0.2,7.8,0.09,0.05
2025-12-31 17:57:46.233,0.1,7.8,0.10,0.05
2025-12-31 17:57:47.235,0.3,7.8,0.10,0.05
2025-12-31 17:57:48.236,0.2,7.8,0.10,0.05
2025-12-31 17:57:49.237,0.1,7.8,0.09,0.05
2025-12-31 17:57:50.238,0.2,7.8,0.09,0.05
2025-12-31 17:57:51.239,0.2,7.8,0.09,0.05
2025-12-31 17:57:52.241,0.2,7.8,0.09,0.05
2025-12-31 17:57:53.242,0.1,7.8,0.09,0.05
2025-12-31 17:57:54.243,0.2,7.8,0.09,0.05
2025-12-31 17:57:55.245,0.1,7.8,0.10,0.05
2025-12-31 17:57:56.247,0.1,7.8,0.10,0.05
2025-12-31 17:57:57.248,0.2,7.8,0.09,0.05
2025-12-31 17:57:58.250,0.1,7.8,0.10,0.05
2025-12-31 17:57:59.252,0.2,7.8,0.09,0.05
2025-12-31 17:58:00.254,0.1,7.8,0.09,0.05
2025-12-31 17:58:01.255,0.1,7.8,0.10,0.05
2025-12-31 17:58:02.256,0.2,7.8,0.09,0.05
2025-12-31 17:58:03.257,0.1,7.8,0.09,0.05
2025-12-31 17:58:04.258,0.1,7.8,0.10,0.05
2025-12-31 17:58:05.260,0.2,7.8,0.10,0.05
2025-12-31 17:58:06.261,0.1,7.8,0.10,0.05
2025-12-31 17:58:07.263,0.2,7.8,0.09,0.05
2025-12-31 17:58:08.264,0.1,7.8,0.10,0.05
2025-12-31 17:58:09.266,0.1,7.8,0.09,0.05
2025-12-31 17:58:10.267,0.2,7.8,0.09,0.05
2025-12-31 17:58:11.268,0.2,7.8,0.09,0.05
2025-12-31 17:58:12.270,0.2,7.8,0.09,0.05
2025-12-31 17:58:13.271,0.2,7.8,0.10,0.05
2025-12-31 17:58:14.272,0.1,7.8,0.09,0.05
2025-12-31 17:58:15.273,0.2,7.8,0.09,0.05
2025-12-31 17:58:16.274,0.1,7.8,0.10,0.05
2025-12-31 17:58:17.276,0.2,7.8,0.09,0.05
2025-12-31 17:58:18.277,0.0,7.8,0.09,0.05
2025-12-31 17:58:19.278,0.1,7.8,0.10,0.05
2025-12-31 17:58:20.279,0.2,7.8,0.09,0.05
2025-12-31 17:58:21.281,0.1,7.8,0.09,0.05
2025-12-31 17:58:22.282,0.1,7.8,0.09,0.05
2025-12-31 17:58:23.284,0.1,7.8,0.09,0.05
2025-12-31 17:58:24.285,0.0,7.8,0.09,0.05
2025-12-31 17:58:25.287,0.1,7.8,0.10,0.05
2025-12-31 17:58:26.288,0.2,7.8,0.10,0.05
2025-12-31 17:58:27.289,0.1,7.8,0.09,0.05
2025-12-31 17:58:28.291,0.0,7.8,0.10,0.05
2025-12-31 17:58:29.292,0.1,7.8,0.09,0.05
2025-12-31 17:58:30.294,0.1,7.8,0.10,0.05
2025-12-31 17:58:31.295,0.2,7.8,0.09,0.05
2025-12-31 17:58:32.298,0.0,7.8,0.09,0.05
2025-12-31 17:58:33.299,0.0,7.8,0.10,0.05
2025-12-31 17:58:34.301,0.1,7.8,0.09,0.05
2025-12-31 17:58:35.303,0.1,7.8,0.10,0.05
2025-12-31 17:58:36.305,0.2,7.8,0.10,0.05
2025-12-31 17:58:37.306,0.0,7.8,0.09,0.05
2025-12-31 17:58:38.308,0.1,7.8,0.10,0.05
2025-12-31 17:58:39.309,0.0,7.8,0.10,0.05
2025-12-31 17:58:40.311,0.1,7.8,0.09,0.05
2025-12-31 17:58:41.313,0.1,7.8,0.09,0.05
2025-12-31 17:58:42.315,0.1,7.8,0.10,0.05
2025-12-31 17:58:43.316,0.1,7.8,0.09,0.05
2025-12-31 17:58:44.318,0.2,7.8,0.09,0.05
2025-12-31 17:58:45.319,0.0,7.8,0.09,0.05
2025-12-31 17:58:46.321,0.2,7.8,0.10,0.05
2025-12-31 17:58:47.323,0.2,7.8,0.09,0.05
2025-12-31 17:58:48.325,0.2,7.8,0.09,0.05
2025-12-31 17:58:49.327,0.2,7.8,0.09,0.05
2025-12-31 17:58:50.329,0.1,7.8,0.10,0.05
2025-12-31 17:58:51.330,0.1,7.8,0.10,0.05
2025-12-31 17:58:52.332,0.2,7.8,0.09,0.05
2025-12-31 17:58:53.333,0.1,7.8,0.10,0.05
2025-12-31 17:58:54.335,0.1,7.8,0.10,0.05
2025-12-31 17:58:55.336,0.1,7.8,0.09,0.05
2025-12-31 17:58:56.337,0.1,7.8,0.10,0.05
2025-12-31 17:58:57.338,0.1,7.8,0.09,0.05
2025-12-31 17:58:58.339,0.2,7.8,0.10,0.05
2025-12-31 17:58:59.341,0.1,7.8,0.10,0.05
2025-12-31 17:59:00.342,0.1,7.8,0.09,0.05
2025-12-31 17:59:01.343,0.1,7.8,0.10,0.05
2025-12-31 17:59:02.345,0.0,7.8,0.10,0.05
2025-12-31 17:59:03.346,0.1,7.8,0.09,0.05
2025-12-31 17:59:04.348,0.0,7.8,0.09,0.05
2025-12-31 17:59:05.349,0.2,7.8,0.09,0.05
2025-12-31 17:59:06.351,0.0,7.8,0.10,0.05
2025-12-31 17:59:07.352,0.0,7.8,0.09,0.05
2025-12-31 17:59:08.353,0.0,7.8,0.09,0.05
2025-12-31 17:59:09.354,0.1,7.8,0.09,0.05
2025-12-31 17:59:10.356,0.0,7.8,0.09,0.05
2025-12-31 17:59:11.357,0.1,7.8,0.09,0.05
2025-12-31 17:59:12.358,0.1,7.8,0.10,0.05
2025-12-31 17:59:13.360,0.0,7.8,0.09,0.05
2025-12-31 17:59:14.362,0.0,7.8,0.09,0.05
2025-12-31 17:59:15.364,0.1,7.8,0.09,0.05
2025-12-31 17:59:16.365,0.0,7.8,0.10,0.05
2025-12-31 17:59:17.367,0.2,7.8,0.09,0.05
2025-12-31 17:59:18.369,0.1,7.8,0.10,0.05
2025-12-31 17:59:19.371,0.0,7.8,0.09,0.05
2025-12-31 17:59:20.372,0.1,7.8,0.09,0.05
2025-12-31 17:59:21.373,0.1,7.8,0.09,0.05
2025-12-31 17:59:22.375,0.0,7.8,0.09,0.05
2025-12-31 17:59:23.376,0.1,7.8,0.10,0.05
2025-12-31 17:59:24.378,0.1,7.8,0.09,0.05
2025-12-31 17:59:25.379,0.0,7.8,0.10,0.05
2025-12-31 17:59:26.381,0.1,7.8,0.10,0.05
2025-12-31 17:59:27.382,0.0,7.8,0.09,0.05
2025-12-31 17:59:28.384,0.1,7.8,0.09,0.05
2025-12-31 17:59:29.386,0.0,7.8,0.09,0.05
2025-12-31 17:59:30.387,0.1,7.8,0.09,0.05
2025-12-31 17:59:31.388,0.0,7.8,0.09,0.05
2025-12-31 17:59:32.390,0.0,7.8,0.09,0.05
2025-12-31 17:59:33.392,0.1,7.8,0.09,0.05
2025-12-31 17:59:34.393,0.0,7.8,0.10,0.05
2025-12-31 17:59:35.394,0.2,7.8,0.09,0.05
2025-12-31 17:59:36.396,0.0,7.8,0.10,0.05
2025-12-31 17:59:37.397,0.0,7.8,0.10,0.05
2025-12-31 17:59:38.399,0.1,7.8,0.09,0.05
2025-12-31 17:59:39.401,0.1,7.8,0.09,0.05
2025-12-31 17:59:40.403,0.1,7.8,0.09,0.05
2025-12-31 17:59:41.405,0.0,7.8,0.10,0.05
2025-12-31 17:59:42.406,0.0,7.8,0.09,0.05
2025-12-31 17:59:43.408,0.1,7.8,0.09,0.05
2025-12-31 17:59:44.409,0.1,7.8,0.09,0.05
2025-12-31 17:59:45.411,0.0,7.8,0.10,0.05
2025-12-31 17:59:46.413,0.0,7.8,0.10,0.05
2025-12-31 17:59:47.415,0.2,7.8,0.09,0.05
2025-12-31 17:59:48.416,0.0,7.8,0.09,0.05
2025-12-31 17:59:49.419,0.2,7.8,0.09,0.05
2025-12-31 17:59:50.421,0.2,7.8,0.09,0.05
2025-12-31 17:59:51.423,0.2,7.8,0.09,0.05
2025-12-31 17:59:52.425,0.2,7.8,0.09,0.05
2025-12-31 17:59:53.427,0.1,7.8,0.09,0.05
2025-12-31 17:59:54.430,0.2,7.8,0.09,0.05
2025-12-31 17:59:55.431,0.1,7.8,0.10,0.05
2025-12-31 17:59:56.432,0.2,7.8,0.10,0.05
2025-12-31 17:59:57.433,0.1,7.8,0.09,0.05
2025-12-31 17:59:58.434,0.3,7.8,0.09,0.05
2025-12-31 17:59:59.436,0.2,7.8,0.09,0.05
2025-12-31 18:00:00.437,0.1,7.8,0.10,0.05
2025-12-31 18:00:01.438,0.1,7.8,0.09,0.05
2025-12-31 18:00:02.439,0.2,7.8,0.09,0.05
2025-12-31 18:00:03.441,0.2,7.8,0.09,0.05
2025-12-31 18:00:04.442,0.2,7.8,0.09,0.05
2025-12-31 18:00:05.443,0.2,7.8,0.10,0.05
2025-12-31 18:00:06.444,0.2,7.8,0.10,0.05
2025-12-31 18:00:07.445,0.2,7.8,0.09,0.05
2025-12-31 18:00:08.446,0.2,7.8,0.10,0.05
2025-12-31 18:00:09.448,0.2,7.8,0.09,0.05
2025-12-31 18:00:10.449,0.2,7.8,0.10,0.05
2025-12-31 18:00:11.451,0.2,7.8,0.09,0.05
2025-12-31 18:00:12.452,0.2,7.8,0.09,0.05
2025-12-31 18:00:13.454,0.2,7.8,0.09,0.05
2025-12-31 18:00:14.456,0.3,7.8,0.10,0.05
2025-12-31 18:00:15.458,0.0,7.8,0.09,0.05
2025-12-31 18:00:16.460,0.2,7.8,0.10,0.05
2025-12-31 18:00:17.461,0.2,7.8,0.10,0.05
2025-12-31 18:00:18.463,0.1,7.8,0.09,0.05
2025-12-31 18:00:19.465,0.0,7.8,0.10,0.05
2025-12-31 18:00:20.467,0.1,7.8,0.09,0.05
2025-12-31 18:00:21.469,0.2,7.8,0.09,0.05
2025-12-31 18:00:22.470,0.1,7.8,0.10,0.05
2025-12-31 18:00:23.472,0.2,7.8,0.09,0.05
2025-12-31 18:00:24.473,0.0,7.8,0.09,0.05
2025-12-31 18:00:25.475,0.2,7.8,0.10,0.05
2025-12-31 18:00:26.476,0.1,7.8,0.10,0.05
2025-12-31 18:00:27.478,0.1,7.8,0.09,0.05
2025-12-31 18:00:28.480,0.1,7.8,0.10,0.05
2025-12-31 18:00:29.481,0.1,7.8,0.09,0.05
2025-12-31 18:00:30.482,0.1,7.8,0.09,0.05
2025-12-31 18:00:31.483,0.0,7.8,0.10,0.05
2025-12-31 18:00:32.485,0.2,7.8,0.10,0.05
2025-12-31 18:00:33.486,0.1,7.8,0.09,0.05
2025-12-31 18:00:34.489,0.1,7.8,0.09,0.05
2025-12-31 18:00:35.491,0.2,7.8,0.09,0.05
2025-12-31 18:00:36.492,0.2,7.8,0.10,0.05
2025-12-31 18:00:37.494,0.0,7.8,0.09,0.05
2025-12-31 18:00:38.496,0.2,7.8,0.09,0.05
2025-12-31 18:00:39.497,0.2,7.8,0.10,0.05
2025-12-31 18:00:40.498,0.1,7.8,0.09,0.05
2025-12-31 18:00:41.500,0.2,7.8,0.10,0.05
2025-12-31 18:00:42.501,0.1,7.8,0.09,0.05
2025-12-31 18:00:43.503,0.3,7.8,0.09,0.05
2025-12-31 18:00:44.506,0.1,7.8,0.09,0.05
2025-12-31 18:00:45.508,0.1,7.8,0.10,0.05
2025-12-31 18:00:46.510,0.2,7.8,0.10,0.05
2025-12-31 18:00:47.511,0.2,7.8,0.12,0.06
2025-12-31 18:00:48.512,0.1,7.8,0.09,0.05
2025-12-31 18:00:49.513,0.2,7.8,0.09,0.05
2025-12-31 18:00:50.515,0.0,7.8,0.10,0.05
2025-12-31 18:00:51.516,0.2,7.8,0.10,0.05
2025-12-31 18:00:52.517,0.1,7.8,0.09,0.05
2025-12-31 18:00:53.518,0.0,7.8,0.09,0.05
2025-12-31 18:00:54.519,0.1,7.8,0.10,0.05
2025-12-31 18:00:55.521,0.1,7.8,0.10,0.05
2025-12-31 18:00:56.522,0.1,7.8,0.10,0.05
2025-12-31 18:00:57.524,0.1,7.8,0.10,0.05
2025-12-31 18:00:58.525,0.2,7.8,0.09,0.05
2025-12-31 18:00:59.527,0.2,7.8,0.09,0.05
2025-12-31 18:01:00.528,0.1,7.8,0.09,0.05
2025-12-31 18:01:01.529,0.0,7.8,0.09,0.05
2025-12-31 18:01:02.531,0.0,7.8,0.09,0.05
2025-12-31 18:01:03.532,0.1,7.8,0.10,0.05
2025-12-31 18:01:04.533,0.2,7.8,0.10,0.05
2025-12-31 18:01:05.534,0.2,7.8,0.09,0.05
2025-12-31 18:01:06.536,0.1,7.8,0.10,0.05
2025-12-31 18:01:07.537,0.2,7.8,0.09,0.05
2025-12-31 18:01:08.538,0.4,7.8,0.09,0.05
2025-12-31 18:01:09.540,0.2,7.8,0.10,0.05
2025-12-31 18:01:10.541,0.1,7.8,0.09,0.05
2025-12-31 18:01:11.543,0.2,7.8,0.09,0.05
2025-12-31 18:01:12.544,0.1,7.8,0.09,0.05
2025-12-31 18:01:13.545,0.1,7.8,0.09,0.05
2025-12-31 18:01:14.546,0.2,7.8,0.09,0.05
2025-12-31 18:01:15.548,0.0,7.8,0.09,0.05
2025-12-31 18:01:16.550,0.2,7.8,0.09,0.05
2025-12-31 18:01:17.551,0.2,7.8,0.09,0.05
2025-12-31 18:01:18.552,0.1,7.8,0.09,0.05
2025-12-31 18:01:19.553,0.1,7.8,0.10,0.05
2025-12-31 18:01:20.554,0.0,7.8,0.09,0.05
2025-12-31 18:01:21.555,0.1,7.8,0.09,0.05
2025-12-31 18:01:22.557,0.0,7.8,0.09,0.05
2025-12-31 18:01:23.558,0.1,7.8,0.10,0.05
2025-12-31 18:01:24.559,0.0,7.8,0.09,0.05
2025-12-31 18:01:25.560,0.0,7.8,0.10,0.05
2025-12-31 18:01:26.562,0.1,7.8,0.10,0.05
2025-12-31 18:01:27.563,0.0,7.8,0.09,0.05
2025-12-31 18:01:28.565,0.1,7.8,0.09,0.05
2025-12-31 18:01:29.566,0.0,7.8,0.10,0.05
2025-12-31 18:01:30.568,0.1,7.8,0.09,0.05
2025-12-31 18:01:31.569,0.0,7.8,0.10,0.05
2025-12-31 18:01:32.570,0.2,7.8,0.09,0.05
2025-12-31 18:01:33.571,0.1,7.8,0.09,0.05
2025-12-31 18:01:34.573,0.0,7.8,0.10,0.05
2025-12-31 18:01:35.574,0.1,7.8,0.10,0.05
2025-12-31 18:01:36.576,0.0,7.8,0.10,0.05
2025-12-31 18:01:37.577,0.1,7.8,0.09,0.05
2025-12-31 18:01:38.578,0.0,7.8,0.09,0.05
2025-12-31 18:01:39.580,0.0,7.8,0.09,0.05
2025-12-31 18:01:40.581,0.0,7.8,0.10,0.05
2025-12-31 18:01:41.582,0.2,7.8,0.09,0.05
2025-12-31 18:01:42.584,0.0,7.8,0.09,0.05
2025-12-31 18:01:43.585,0.0,7.8,0.10,0.05
2025-12-31 18:01:44.587,0.2,7.8,0.09,0.05
2025-12-31 18:01:45.589,0.1,7.8,0.10,0.05
2025-12-31 18:01:46.590,0.2,7.8,0.10,0.05
2025-12-31 18:01:47.592,0.1,7.8,0.09,0.05
2025-12-31 18:01:48.594,0.2,7.8,0.09,0.05
2025-12-31 18:01:49.595,0.0,7.8,0.09,0.05
2025-12-31 18:01:50.597,0.2,7.8,0.10,0.05
2025-12-31 18:01:51.599,0.1,7.8,0.09,0.05
2025-12-31 18:01:52.600,0.1,7.8,0.09,0.05
2025-12-31 18:01:53.601,0.1,7.8,0.09,0.05
2025-12-31 18:01:54.603,0.2,7.8,0.09,0.05
2025-12-31 18:01:55.605,0.0,7.8,0.09,0.05
2025-12-31 18:01:56.606,0.1,7.8,0.10,0.05
2025-12-31 18:01:57.608,0.1,7.8,0.09,0.05
2025-12-31 18:01:58.609,0.0,7.8,0.09,0.05
2025-12-31 18:01:59.610,0.0,7.8,0.09,0.05
2025-12-31 18:02:00.612,0.2,7.8,0.09,0.05
2025-12-31 18:02:01.615,0.0,7.8,0.09,0.05
2025-12-31 18:02:02.616,0.2,7.8,0.09,0.05
2025-12-31 18:02:03.618,0.0,7.8,0.09,0.05
2025-12-31 18:02:04.620,0.1,7.8,0.10,0.05
2025-12-31 18:02:05.621,0.0,7.8,0.09,0.05
2025-12-31 18:02:06.623,0.0,7.8,0.10,0.05
2025-12-31 18:02:07.624,0.1,7.8,0.09,0.05
2025-12-31 18:02:08.626,0.0,7.8,0.09,0.05
2025-12-31 18:02:09.627,0.2,7.8,0.09,0.05
2025-12-31 18:02:10.629,0.0,7.8,0.09,0.05
2025-12-31 18:02:11.630,0.1,7.8,0.09,0.05
2025-12-31 18:02:12.631,0.0,7.8,0.09,0.05
2025-12-31 18:02:13.632,0.1,7.8,0.10,0.05
2025-12-31 18:02:14.633,0.0,7.8,0.10,0.05
2025-12-31 18:02:15.634,0.1,7.8,0.09,0.05
2025-12-31 18:02:16.636,0.1,7.8,0.10,0.05
2025-12-31 18:02:17.637,0.1,7.8,0.09,0.05
2025-12-31 18:02:18.639,0.0,7.8,0.10,0.05
2025-12-31 18:02:19.641,0.1,7.8,0.09,0.05
2025-12-31 18:02:20.642,0.1,7.8,0.09,0.05
2025-12-31 18:02:21.643,0.1,7.8,0.09,0.05
2025-12-31 18:02:22.644,0.0,7.8,0.10,0.05
2025-12-31 18:02:23.646,0.1,7.8,0.09,0.05
2025-12-31 18:02:24.647,0.0,7.8,0.09,0.05
2025-12-31 18:02:25.649,0.1,7.8,0.10,0.05
2025-12-31 18:02:26.651,0.0,7.8,0.10,0.05
2025-12-31 18:02:27.653,0.1,7.8,0.09,0.05
2025-12-31 18:02:28.654,0.1,7.8,0.10,0.05
2025-12-31 18:02:29.656,0.0,7.8,0.09,0.05
2025-12-31 18:02:30.657,0.0,7.8,0.09,0.05
2025-12-31 18:02:31.658,0.1,7.8,0.09,0.05
2025-12-31 18:02:32.659,0.1,7.8,0.09,0.05
2025-12-31 18:02:33.661,0.0,7.8,0.10,0.05
2025-12-31 18:02:34.662,0.0,7.8,0.09,0.05
2025-12-31 18:02:35.664,0.2,7.8,0.09,0.05
2025-12-31 18:02:36.666,0.1,7.8,0.10,0.05
2025-12-31 18:02:37.667,0.1,7.8,0.09,0.05
2025-12-31 18:02:38.669,0.1,7.8,0.09,0.05
2025-12-31 18:02:39.671,0.0,7.8,0.09,0.05
2025-12-31 18:02:40.672,0.0,7.8,0.10,0.05
2025-12-31 18:02:41.673,0.1,7.8,0.09,0.05
